timestamp,open,high,low,close,volume
2020-07-02,134.5400,139.4900,133.7000,136.7900,5029449
2020-06-30,138.9100,143.4000,129.3800,134.0900,90873646
2020-05-29,128.5800,140.5800,125.5800,138.8300,75194120
2020-04-30,116.2800,137.1900,112.2000,131.8900,89728888
2020-03-31,140.0600,150.4400,91.6800,121.6400,144570177
2020-02-28,145.1000,158.2100,135.1500,139.7200,72430822
2020-01-31,139.8700,150.4200,137.8100,143.6600,63710736
2019-12-31,138.0000,139.7900,134.0400,139.0900,62219034
2019-11-29,132.7900,138.8400,128.2000,138.1500,65485313
2019-10-31,133.2300,133.9100,125.0100,131.7600,66817342
2019-09-30,136.0200,141.3500,129.5100,132.7600,66571060
2019-08-30,133.5900,140.7300,124.5900,136.2200,102990805
2019-07-31,123.6500,137.0300,122.7500,133.2500,139290007
2019-06-28,120.8100,125.2600,115.8200,122.6800,57428731
2019-05-31,115.7700,121.8600,114.0000,120.3000,71333652
2019-04-30,113.4800,117.9800,109.9600,115.9300,73827920
2019-03-29,109.0000,113.3000,104.7300,113.1000,86412225
2019-02-28,104.5400,110.0500,104.5400,108.1500,45811770
2019-01-31,100.8800,106.5900,98.1000,104.5300,34335395
2018-12-31,109.0000,109.9800,94.5300,102.5500,28742411
2018-11-30,103.9800,108.6400,101.7500,107.9500,25280714
2018-10-31,109.4100,109.5800,98.3500,104.1000,42413244
2018-09-28,108.0300,110.8300,106.1100,109.0700,24532743
2018-08-31,103.2700,109.3900,102.2300,108.1700,29748065
2018-07-31,105.2100,109.9500,102.3700,103.1300,28064192
2018-06-29,102.9500,108.0000,102.6500,106.0300,34723822
2018-05-31,97.0000,105.0200,96.3700,102.2200,40478911
2018-04-30,95.9000,98.0000,93.7100,94.9700,33321177
2018-03-29,97.2500,101.7400,93.9500,96.3000,29640064
2018-02-28,102.3000,102.8800,92.1200,97.1800,38128083
2018-01-31,94.3100,103.6500,93.2500,102.3600,29188403
2017-12-29,94.1300,96.4400,92.8500,94.0900,28144566
2017-11-30,94.1200,94.8900,89.3100,94.3300,38561462
2017-10-31,93.4600,96.6700,90.8000,92.7600,23197948
2017-09-29,93.1500,93.7300,91.7000,93.3900,22179335
2017-08-31,90.6200,93.0550,88.9700,92.9200,32764240
2017-07-31,85.7100,91.5600,85.2300,91.2200,28126034
2017-06-30,85.8700,87.3200,83.3600,85.4000,32604005
2017-05-31,84.2600,85.9600,81.7200,85.8700,37018902
