timestamp,open,high,low,close,volume
2020-07-02,214.5000,218.4500,213.8800,215.7200,4129404
2020-06-30,201.5400,217.8900,194.8300,214.7200,55503417
2020-05-29,181.7100,204.1800,174.9400,201.6200,41873695
2020-04-30,158.5700,188.1700,148.2800,185.1900,59789652
2020-03-31,182.0000,191.9000,137.1520,163.2600,105567585
2020-02-28,205.3400,216.3900,175.3000,180.5900,42167458
2020-01-31,210.8600,211.9200,203.1900,205.2100,46225013
2019-12-31,201.4400,213.2500,196.4700,210.5700,39938912
2019-11-29,186.7000,201.6550,185.4800,201.1600,30465190
2019-10-31,192.6000,193.3650,181.9650,185.4200,43194877
2019-09-30,196.3600,202.8000,187.2835,192.3500,44010809
2019-08-30,193.3300,200.6800,184.2300,198.1700,41079787
2019-07-31,184.8300,197.4700,184.4300,192.5800,34621173
2019-06-28,177.8700,187.3090,174.2300,184.7700,39716091
2019-05-31,183.2000,183.3500,170.3477,178.0700,39072543
2019-04-30,175.5000,182.8300,174.5550,182.6700,35897727
2019-03-29,163.0000,177.4900,160.5000,176.0200,45264233
2019-02-28,154.2500,162.5000,153.6600,161.3800,34127927
2019-01-31,138.9300,154.9025,135.5800,153.5500,43567882
2018-12-31,165.9700,168.3700,132.6300,141.0100,58259545
2018-11-30,157.9000,165.9400,155.2500,164.5200,47618583
2018-10-31,171.1400,174.8200,150.6300,157.6200,53970147
2018-09-28,168.7600,175.6400,167.5000,170.2000,40698395
2018-08-31,160.3100,169.9200,157.8400,169.0700,37641086
2018-07-31,161.9000,168.9500,158.0800,159.3300,42663772
2018-06-29,156.9400,165.5600,155.3000,163.5900,58202688
2018-05-31,151.0900,157.6500,149.1400,155.7400,37186771
2018-04-30,151.8200,155.7000,146.0500,151.2000,42174448
2018-03-29,161.2800,164.3000,147.1600,153.5000,64803328
2018-02-28,160.1550,165.5800,148.7900,161.0100,42098561
2018-01-31,153.5000,162.6000,152.7800,160.7000,41400104
2017-12-29,147.7000,158.4400,145.7450,153.0900,39787718
2017-11-30,142.2600,148.6000,141.4700,148.0100,33935671
2017-10-31,135.2300,143.7800,133.6600,142.3600,40550215
2017-09-29,130.9500,138.7000,129.1000,135.0700,50382602
2017-08-31,130.0600,130.9200,127.2600,130.7600,34109278
2017-07-31,123.8200,129.7000,122.0300,128.8200,33445623
2017-06-30,124.9300,128.4700,119.1000,123.6800,55924022
2017-05-31,121.3700,124.6000,119.4100,124.4700,40075502
2017-04-28,118.0000,121.3500,114.8200,121.3000,42279091
