timestamp,open,high,low,close,volume
2020-07-02,572.0000,583.4250,567.0900,580.4800,977643
2020-06-30,574.8000,601.2050,543.0300,569.8300,14381371
2020-05-29,503.0000,585.6100,492.0000,580.0300,12895863
2020-04-30,460.2600,529.5000,450.0000,510.8800,19725485
2020-03-31,535.9500,583.7200,360.5000,495.2100,30913353
2020-02-28,562.3000,619.0000,518.5579,533.9600,13931966
2020-01-31,595.7000,616.5600,555.0250,559.7800,17059078
2019-12-31,592.0000,601.5984,572.5700,591.1500,10514840
2019-11-29,557.4600,594.1650,540.1750,592.9000,11502334
2019-10-31,539.9400,569.9800,502.0100,552.9500,14140448
2019-09-30,505.2300,549.0000,488.0000,539.9300,12878023
2019-08-30,520.4900,532.9000,482.0000,511.3400,13009739
2019-07-31,532.0000,544.8500,514.2600,519.5100,13644657
2019-06-28,462.8400,533.8200,455.1500,524.5500,15107666
2019-05-31,511.6100,512.0000,462.9400,464.8500,15911154
2019-04-30,575.0000,589.3200,486.6600,510.6300,21759399
2019-03-29,551.7900,579.2300,523.6800,570.5800,11752625
2019-02-28,522.8500,558.9518,501.9921,547.6100,11527220
2019-01-31,469.5000,543.7500,446.4600,523.6400,19388555
2018-12-31,541.8600,548.9800,430.2400,478.9200,16700573
2018-11-30,522.8300,546.0600,462.0100,530.8700,16035282
2018-10-31,575.1500,581.1200,467.0700,521.1800,24585750
2018-09-28,559.0000,575.4100,533.9600,574.0000,10843172
2018-08-31,510.4300,560.3900,509.9200,560.0000,10726153
2018-07-31,476.4800,539.3000,471.8000,508.1900,18821084
2018-06-29,461.8100,496.9200,459.4300,478.4800,16961051
2018-05-31,440.0100,472.7800,438.0700,459.6700,16481729
2018-04-30,412.2600,473.7900,393.5700,440.7800,20911118
2018-03-29,428.4400,445.1000,397.2146,412.8300,14493706
2018-02-28,432.6100,436.2100,380.0000,426.4500,14296442
2018-01-31,367.8900,452.0000,365.1100,431.6700,20791421
2017-12-29,398.6000,402.0000,359.7500,364.9400,17963900
2017-11-30,377.3100,405.0500,373.8650,399.7800,14981697
2017-10-31,1049.1000,1094.5500,350.0000,375.3600,17268940
2017-09-29,1001.9000,1054.7700,997.3700,1045.8800,4497075
2017-08-31,938.9700,1005.6600,923.6800,1004.6700,6844696
2017-07-31,940.9600,974.6557,920.5700,938.2600,7672832
2017-06-30,915.0900,963.5400,876.5000,935.3700,7614455
2017-05-31,838.5800,921.8300,836.3750,914.6800,6032880
