timestamp,open,high,low,close,volume,Ticker,Sector
2020-07-02,182.9299,190.74,182.04,185.81,5236393,STZ,Consumer Staples
2020-06-30,172.4,189.37,164.25,174.95,28829709,STZ,Consumer Staples
2020-05-29,162.6,180.0,151.5327,172.7,23707865,STZ,Consumer Staples
2020-04-30,138.58,172.7674,117.72,164.69,42347626,STZ,Consumer Staples
2020-03-31,173.25,186.8,104.28,143.36,59837461,STZ,Consumer Staples
2020-02-28,188.96,208.55,163.53,172.38,23197752,STZ,Consumer Staples
2020-01-31,189.97,195.96,182.17,188.3,31443360,STZ,Consumer Staples
2019-12-31,185.98,190.57,179.01,189.75,20600682,STZ,Consumer Staples
2019-11-29,191.26,195.5,174.13,186.06,25064527,STZ,Consumer Staples
2019-10-31,207.6,210.65,186.41,190.33,27174818,STZ,Consumer Staples
2019-09-30,203.36,212.0,202.25,207.28,19794083,STZ,Consumer Staples
2019-08-30,196.67,205.3,184.295,204.17,22186541,STZ,Consumer Staples
2019-07-31,199.0,205.59,193.13,196.82,23248898,STZ,Consumer Staples
2019-06-28,177.28,200.59,176.56,196.94,40589921,STZ,Consumer Staples
2019-05-31,211.6,213.7,171.27,176.45,35092618,STZ,Consumer Staples
2019-04-30,176.91,214.48,174.52,211.67,48537531,STZ,Consumer Staples
2019-03-29,170.2,176.46,163.52,175.33,34396014,STZ,Consumer Staples
2019-02-28,174.15,176.78,163.99,169.16,47358344,STZ,Consumer Staples
2019-01-31,160.06,173.77,150.37,173.66,74841878,STZ,Consumer Staples
2018-12-31,196.45,198.35,156.25,160.82,42063672,STZ,Consumer Staples
2018-11-30,199.7,208.24,187.87,195.76,40907045,STZ,Consumer Staples
2018-10-31,216.31,228.91,196.26,199.23,59633555,STZ,Consumer Staples
2018-09-28,207.96,219.6,206.35,215.62,34638629,STZ,Consumer Staples
2018-08-31,210.14,222.22,198.85,208.2,61210234,STZ,Consumer Staples
2018-07-31,216.07,219.7,208.29,210.23,35278727,STZ,Consumer Staples
2018-06-29,223.99,234.26,215.25,218.87,37288298,STZ,Consumer Staples
2018-05-31,232.33,232.82,214.5,223.08,31929425,STZ,Consumer Staples
2018-04-30,229.48,236.62,222.37,233.13,29147906,STZ,Consumer Staples
2018-03-29,216.24,231.83,213.575,227.92,31446674,STZ,Consumer Staples
2018-02-28,219.19,221.18,204.6,215.48,33670129,STZ,Consumer Staples
2018-01-31,229.0,229.5,214.0,219.47,53879614,STZ,Consumer Staples
2017-12-29,217.66,229.4249,214.33,228.57,26818534,STZ,Consumer Staples
2017-11-30,219.37,227.2,212.67,217.59,21499487,STZ,Consumer Staples
2017-10-31,200.39,219.29,198.44,219.09,32930079,STZ,Consumer Staples
2017-09-29,200.55,205.12,197.32,199.45,21188777,STZ,Consumer Staples
2017-08-31,193.23,200.64,191.71,200.1,21917227,STZ,Consumer Staples
2017-07-31,194.14,199.89,191.06,193.35,22808765,STZ,Consumer Staples
2017-06-30,183.32,197.41,176.21,193.73,31836918,STZ,Consumer Staples
2017-05-31,173.0,186.06,171.84,182.75,28921516,STZ,Consumer Staples
2017-04-28,162.07,175.43,160.53,172.54,23721581,STZ,Consumer Staples
2017-03-31,160.09,165.88,155.11,162.07,29387437,STZ,Consumer Staples
2017-02-28,151.76,162.48,148.38,158.81,36505075,STZ,Consumer Staples
2017-01-31,155.01,158.3499,144.0,149.76,54640435,STZ,Consumer Staples
2016-12-30,150.32,158.32,144.0,153.31,35715401,STZ,Consumer Staples
2016-11-30,166.9,167.86,146.9,151.14,49082382,STZ,Consumer Staples
2016-10-31,166.45,173.55,164.79,167.12,24223292,STZ,Consumer Staples
2016-09-30,163.87,168.68,160.51,166.49,22023944,STZ,Consumer Staples
2016-08-31,164.94,168.683,161.51,164.05,17759544,STZ,Consumer Staples
2016-07-29,165.74,168.13,161.75,164.63,22112867,STZ,Consumer Staples
2016-06-30,153.15,166.22,149.26,165.4,40442978,STZ,Consumer Staples
2016-05-31,156.07,165.81,152.21,153.15,29564130,STZ,Consumer Staples
2016-04-29,150.36,160.39,149.6,156.06,31150160,STZ,Consumer Staples
2016-03-31,142.42,152.23,137.85,151.09,32520572,STZ,Consumer Staples
2016-02-29,152.9,155.68,130.23,141.43,38348832,STZ,Consumer Staples
2016-01-29,141.03,154.31,138.45,152.48,37346975,STZ,Consumer Staples
2015-12-31,140.95,144.8699,135.341,142.44,23999097,STZ,Consumer Staples
2015-11-30,134.91,144.6,131.43,140.26,22513014,STZ,Consumer Staples
2015-10-30,125.15,138.88,124.57,134.8,26942503,STZ,Consumer Staples
2015-09-30,127.26,132.2,122.351,125.21,30669220,STZ,Consumer Staples
2015-08-31,120.61,130.42,114.49,128.0,30967852,STZ,Consumer Staples
2015-07-31,120.37,120.54,114.6701,120.02,21126068,STZ,Consumer Staples
2015-06-30,118.79,122.13,115.53,116.02,22439222,STZ,Consumer Staples
2015-05-29,116.47,120.48,114.65,117.89,17331778,STZ,Consumer Staples
2015-04-30,116.14,121.92,114.75,115.94,21451523,STZ,Consumer Staples
2015-03-31,114.43,118.5,110.45,116.21,21641924,STZ,Consumer Staples
2015-02-27,110.45,116.29,109.47,114.72,16935245,STZ,Consumer Staples
2015-01-30,98.71,112.39,96.53,110.45,34472841,STZ,Consumer Staples
2014-12-31,95.82,100.77,89.34,98.17,21970093,STZ,Consumer Staples
2014-11-28,91.62,96.6,91.62,96.4,16445686,STZ,Consumer Staples
2014-10-31,86.66,95.09,80.7,91.54,39528980,STZ,Consumer Staples
2014-09-30,87.29,88.5,84.8,87.16,19799785,STZ,Consumer Staples
2014-08-29,82.87,88.17,82.05,87.09,13642589,STZ,Consumer Staples
2014-07-31,88.27,94.77,82.97,83.26,30993400,STZ,Consumer Staples
2014-06-30,83.81,88.6,82.19,88.13,25223000,STZ,Consumer Staples
2014-05-30,79.9,84.32,78.43,84.13,21806100,STZ,Consumer Staples
2014-04-30,85.4,85.91,76.26,79.84,37568800,STZ,Consumer Staples
2014-03-31,80.77,85.2,80.22,84.97,26725300,STZ,Consumer Staples
2014-02-28,76.3,82.84,74.69,81.03,23343200,STZ,Consumer Staples
2014-01-31,70.02,81.56,68.54,76.67,43498200,STZ,Consumer Staples
2013-12-31,70.67,71.62,68.17,70.38,23207800,STZ,Consumer Staples
2013-11-29,65.45,71.175,65.09,70.41,24226800,STZ,Consumer Staples
2013-10-31,57.33,65.79,57.09,65.3,42218200,STZ,Consumer Staples
2013-09-30,55.2,59.92,54.22,57.4,34426400,STZ,Consumer Staples
2013-08-30,52.5,56.0,52.5,54.25,26092800,STZ,Consumer Staples
2013-07-31,52.49,53.75,49.32,52.09,45916800,STZ,Consumer Staples
2013-06-28,53.21,53.65,49.09,52.12,36921100,STZ,Consumer Staples
2013-05-31,48.97,54.64,48.681,53.01,45313800,STZ,Consumer Staples
2013-04-30,47.66,49.54,46.83,49.35,60025195,STZ,Consumer Staples
2013-03-28,44.14,47.82,42.42,47.64,46588200,STZ,Consumer Staples
2013-02-28,32.98,44.99,30.41,44.24,153557600,STZ,Consumer Staples
2013-01-31,35.95,39.645,34.46,39.17,98376200,STZ,Consumer Staples
2012-12-31,35.98,36.145,34.14,35.39,24502300,STZ,Consumer Staples
2012-11-30,35.42,36.61,33.455,35.88,32539300,STZ,Consumer Staples
2012-10-31,32.57,36.98,32.245,35.34,63181500,STZ,Consumer Staples
2012-09-28,33.04,34.2,31.99,32.35,44627900,STZ,Consumer Staples
2012-08-31,28.47,33.23,28.47,32.94,56392700,STZ,Consumer Staples
