timestamp,open,high,low,close,volume,Ticker,Sector
2020-07-02,22.6,23.225,22.02,22.24,6815761,WY,Real Estate
2020-06-30,20.22,24.93,20.13,22.46,138773300,WY,Real Estate
2020-05-29,19.68,22.13,16.05,20.19,137395744,WY,Real Estate
2020-04-30,15.87,22.71,15.11,21.87,112460847,WY,Real Estate
2020-03-31,26.14,28.36,13.1,16.95,162939319,WY,Real Estate
2020-02-28,29.07,30.94,24.88,25.98,83052147,WY,Real Estate
2020-01-31,30.21,31.58,28.04,28.95,74510582,WY,Real Estate
2019-12-31,29.55,30.275,28.88,30.2,68863015,WY,Real Estate
2019-11-29,29.3,30.28,28.72,29.51,55490259,WY,Real Estate
2019-10-31,27.7,30.06,26.24,29.21,73375099,WY,Real Estate
2019-09-30,26.19,28.21,26.03,27.7,63262363,WY,Real Estate
2019-08-30,25.35,26.5,24.02,26.31,78422417,WY,Real Estate
2019-07-31,26.5,26.88,24.94,25.41,71733662,WY,Real Estate
2019-06-28,22.82,26.63,22.75,26.34,132421789,WY,Real Estate
2019-05-31,26.86,27.11,22.35,22.8,107421225,WY,Real Estate
2019-04-30,26.45,27.57,25.465,26.8,85020506,WY,Real Estate
2019-03-29,25.01,26.8402,24.19,26.34,89840920,WY,Real Estate
2019-02-28,26.24,27.6,24.87,24.89,101335290,WY,Real Estate
2019-01-31,21.1,26.52,20.91,26.24,114934873,WY,Real Estate
2018-12-31,26.51,26.86,20.52,21.86,150538720,WY,Real Estate
2018-11-30,26.68,27.93,26.03,26.41,91449901,WY,Real Estate
2018-10-31,32.35,32.37,25.75,26.63,125942903,WY,Real Estate
2018-09-28,34.8,34.8,32.11,32.27,69957691,WY,Real Estate
2018-08-31,34.0,35.79,33.82,34.71,70289329,WY,Real Estate
2018-07-31,36.25,37.44,33.655,34.18,76048691,WY,Real Estate
2018-06-29,37.33,38.39,34.98,36.46,98762899,WY,Real Estate
2018-05-31,36.83,37.475,35.73,37.33,90728572,WY,Real Estate
2018-04-30,35.06,37.39,34.25,36.78,85142988,WY,Real Estate
2018-03-29,34.84,35.98,33.87,35.0,83311124,WY,Real Estate
2018-02-28,37.47,37.67,33.015,35.03,95562914,WY,Real Estate
2018-01-31,35.3,37.89,34.57,37.54,86337965,WY,Real Estate
2017-12-29,35.55,36.25,34.7,35.26,49233055,WY,Real Estate
2017-11-30,36.0,36.92,35.01,35.38,58195002,WY,Real Estate
2017-10-31,34.06,36.0,33.92,35.91,51727314,WY,Real Estate
2017-09-29,32.7,34.195,31.83,34.03,59880098,WY,Real Estate
2017-08-31,33.08,33.29,30.9504,32.61,54704061,WY,Real Estate
2017-07-31,33.63,34.46,31.8,33.02,71368724,WY,Real Estate
2017-06-30,33.07,34.3,32.28,33.5,65131002,WY,Real Estate
2017-05-31,33.75,33.87,32.455,32.96,61802983,WY,Real Estate
2017-04-28,34.0,35.5,33.39,33.87,81026020,WY,Real Estate
2017-03-31,33.66,34.37,32.74,33.98,76737598,WY,Real Estate
2017-02-28,31.33,34.1,30.75,33.72,86957660,WY,Real Estate
2017-01-31,30.23,32.31,29.875,31.33,82395578,WY,Real Estate
2016-12-30,30.83,33.28,29.81,30.09,80063243,WY,Real Estate
2016-11-30,29.94,32.27,28.5815,30.83,91160623,WY,Real Estate
2016-10-31,32.0,32.09,29.76,29.93,69848336,WY,Real Estate
2016-09-30,31.82,32.59,29.66,31.94,77680052,WY,Real Estate
2016-08-31,32.72,33.17,30.7915,31.85,71723945,WY,Real Estate
2016-07-29,29.65,33.065,29.515,32.72,90207764,WY,Real Estate
2016-06-30,31.35,31.62,26.55,29.77,138876130,WY,Real Estate
2016-05-31,32.26,32.44,29.99,31.5,108202161,WY,Real Estate
2016-04-29,30.82,32.555,30.209,32.12,95194891,WY,Real Estate
2016-03-31,26.13,31.38,26.09,30.98,139423954,WY,Real Estate
2016-02-29,25.44,26.43,22.06,25.98,179889321,WY,Real Estate
2016-01-29,29.51,30.03,23.73,25.61,111165330,WY,Real Estate
2015-12-31,32.37,32.715,29.265,29.98,78988444,WY,Real Estate
2015-11-30,29.79,32.55,28.72,32.17,120818760,WY,Real Estate
2015-10-30,27.62,30.3097,26.73,29.33,70791925,WY,Real Estate
2015-09-30,27.49,29.15,26.76,27.34,79760767,WY,Real Estate
2015-08-31,30.67,31.34,26.84,27.94,89212743,WY,Real Estate
2015-07-31,31.53,32.34,29.632,30.69,66331674,WY,Real Estate
2015-06-30,32.59,33.105,31.21,31.5,80428654,WY,Real Estate
2015-05-29,31.39,33.06,31.06,32.56,81082447,WY,Real Estate
2015-04-30,33.17,33.19,31.25,31.51,77998832,WY,Real Estate
2015-03-31,35.18,35.6,32.74,33.15,71596484,WY,Real Estate
2015-02-27,35.83,35.83,34.75,35.11,58304121,WY,Real Estate
2015-01-30,35.87,37.04,35.12,35.85,60796043,WY,Real Estate
2014-12-31,35.29,36.88,34.68,35.89,71556076,WY,Real Estate
2014-11-28,33.88,35.54,33.77,35.31,57460730,WY,Real Estate
2014-10-31,31.86,34.36,31.61,33.86,85931294,WY,Real Estate
2014-09-30,34.0,34.178000000000004,31.55,31.86,68089703,WY,Real Estate
2014-08-29,32.0,34.6,31.09,33.95,51349564,WY,Real Estate
2014-07-31,33.07,33.75,31.3,31.32,208458494,WY,Real Estate
2014-06-30,31.46,33.255,30.5,33.09,218760300,WY,Real Estate
2014-05-30,29.76,31.48,29.5401,31.42,97788000,WY,Real Estate
2014-04-30,29.24,30.0,27.48,29.85,80746200,WY,Real Estate
2014-03-31,29.37,30.29,28.63,29.35,77690100,WY,Real Estate
2014-02-28,29.88,30.6,28.84,29.51,65761700,WY,Real Estate
2014-01-31,31.38,31.59,29.66,29.88,67895300,WY,Real Estate
2013-12-31,30.1,31.71,29.01,31.57,79383800,WY,Real Estate
2013-11-29,30.41,30.8,28.56,30.13,72602200,WY,Real Estate
2013-10-31,28.72,32.0,28.01,30.415,91309300,WY,Real Estate
2013-09-30,27.57,29.64,26.91,28.63,88180700,WY,Real Estate
2013-08-30,28.55,28.78,26.64,27.38,97412400,WY,Real Estate
2013-07-31,28.52,29.86,27.57,28.4,92281000,WY,Real Estate
2013-06-28,29.99,30.47,26.38,28.49,194622800,WY,Real Estate
2013-05-31,30.36,33.24,29.54,29.82,104907900,WY,Real Estate
2013-04-30,31.36,32.0,28.91,30.51,101665500,WY,Real Estate
2013-03-28,29.3,31.435,28.9,31.38,68036300,WY,Real Estate
2013-02-28,30.39,31.11,28.78,29.41,92978100,WY,Real Estate
2013-01-31,28.5,31.7376,28.36,30.12,100378900,WY,Real Estate
2012-12-31,27.62,28.52,26.42,27.82,76632900,WY,Real Estate
2012-11-30,27.82,28.24,24.745,27.56,89296700,WY,Real Estate
2012-10-31,26.27,28.82,25.95,27.69,94722300,WY,Real Estate
2012-09-28,24.93,28.055,24.69,26.14,99666600,WY,Real Estate
2012-08-31,23.55,24.96,22.85,24.91,84451500,WY,Real Estate
2012-07-31,22.34,23.99,21.87,23.35,107075100,WY,Real Estate
2012-06-29,19.43,22.36,18.7,22.36,95145100,WY,Real Estate
2012-05-31,20.33,20.73,18.6,19.91,99118500,WY,Real Estate
2012-04-30,21.83,22.23,19.68,20.36,83160300,WY,Real Estate
2012-03-30,21.01,22.36,20.54,21.92,88601900,WY,Real Estate
2012-02-29,20.2,21.41,19.82,20.89,96853600,WY,Real Estate
2012-01-31,19.08,21.12,18.5,20.02,116168600,WY,Real Estate
2011-12-30,16.71,19.04,16.26,18.67,97688100,WY,Real Estate
2011-11-30,17.46,17.6801,15.4,16.79,121197100,WY,Real Estate
2011-10-31,15.5,18.56,14.82,17.98,153231000,WY,Real Estate
2011-09-30,17.95,18.1,15.55,15.55,129304300,WY,Real Estate
2011-08-31,20.13,20.13,15.43,18.03,202060000,WY,Real Estate
2011-07-29,21.81,22.62,19.5,19.99,100683000,WY,Real Estate
2011-06-30,21.46,21.99,19.88,21.86,116424400,WY,Real Estate
2011-05-31,23.04,23.13,20.75,21.54,96913500,WY,Real Estate
2011-04-29,24.82,25.25,21.72,23.01,110337400,WY,Real Estate
2011-03-31,24.55,25.15,22.86,24.6,133749100,WY,Real Estate
2011-02-28,23.34,25.33,22.58,24.41,139517200,WY,Real Estate
2011-01-31,19.21,23.29,19.21,23.18,165417300,WY,Real Estate
2010-12-31,16.98,19.05,16.8,18.93,95619000,WY,Real Estate
2010-11-30,16.37,18.0,16.18,16.69,88015200,WY,Real Estate
2010-10-29,16.0,16.34,15.1,16.22,94559300,WY,Real Estate
2010-09-30,15.89,16.69,15.28,15.76,139910900,WY,Real Estate
2010-08-31,16.68,17.73,15.06,15.7,81044900,WY,Real Estate
2010-07-30,35.06,41.85,15.27,16.22,113336300,WY,Real Estate
2010-06-30,41.96,42.8,35.14,35.2,59706900,WY,Real Estate
2010-05-28,49.53,50.96,39.85,42.58,51522000,WY,Real Estate
2010-04-30,45.57,53.69,45.21,49.52,51776500,WY,Real Estate
2010-03-31,40.68,45.93,40.6,45.27,28006300,WY,Real Estate
2010-02-26,40.38,42.58,38.25,40.4,37922100,WY,Real Estate
2010-01-29,43.89,45.24,39.87,39.9,28073800,WY,Real Estate
2009-12-31,39.09,46.8,39.09,43.14,40513700,WY,Real Estate
2009-11-30,36.73,39.75,35.82,38.94,31749600,WY,Real Estate
2009-10-30,36.29,41.28,34.37,36.34,56240300,WY,Real Estate
2009-09-30,37.28,40.4346,35.296,36.65,50478500,WY,Real Estate
2009-08-31,35.7,39.5,34.51,37.39,41858000,WY,Real Estate
2009-07-31,30.7,36.85,27.07,35.04,46342400,WY,Real Estate
2009-06-30,34.06,36.375,27.73,30.43,47893400,WY,Real Estate
2009-05-29,35.33,37.93,30.9,33.58,47350600,WY,Real Estate
2009-04-30,27.2,38.165,26.61,35.26,54632600,WY,Real Estate
2009-03-31,23.59,29.95,18.67,27.57,67555100,WY,Real Estate
2009-02-27,27.0,29.84,23.85,24.16,55550700,WY,Real Estate
2009-01-30,31.35,32.59,26.22,27.34,51723900,WY,Real Estate
2008-12-31,37.02,40.85,29.4,30.61,48354400,WY,Real Estate
2008-11-28,38.91,39.74,28.68,37.62,45325800,WY,Real Estate
2008-10-31,59.47,60.75,29.53,38.22,92345500,WY,Real Estate
2008-09-30,56.75,65.5,52.0,60.58,65929000,WY,Real Estate
2008-08-29,53.85,58.5,48.86,55.49,56690100,WY,Real Estate
2008-07-31,50.7,54.07,46.19,53.46,49848100,WY,Real Estate
2008-06-30,61.42,62.25,49.8,51.14,58531300,WY,Real Estate
2008-05-30,63.7,68.65,61.59,62.33,47864600,WY,Real Estate
2008-04-30,65.99,67.25,60.07,63.88,37970900,WY,Real Estate
2008-03-31,62.43,66.95,58.25,65.04,61430800,WY,Real Estate
2008-02-29,67.35,70.87,60.85,61.2,44036000,WY,Real Estate
2008-01-31,73.54,73.75,60.02,67.64,55984500,WY,Real Estate
2007-12-31,72.54,78.0,69.61,73.74,29870900,WY,Real Estate
2007-11-30,75.66,75.67,67.27,73.18,54188900,WY,Real Estate
2007-10-31,72.8,76.99,66.68,75.91,42220300,WY,Real Estate
2007-09-28,67.82,74.85,65.85,72.3,34927200,WY,Real Estate
2007-08-31,69.81,71.77,59.67,68.17,77864800,WY,Real Estate
2007-07-31,79.0,84.287,70.16,71.24,50339600,WY,Real Estate
2007-06-29,82.15,83.47,77.23,78.93,32183300,WY,Real Estate
2007-05-31,79.5,84.85,77.78,81.96,44471800,WY,Real Estate
2007-04-30,75.4,81.5,74.17,79.22,47673700,WY,Real Estate
2007-03-30,85.65,87.03,74.07,74.74,128200900,WY,Real Estate
2007-02-28,75.3,87.09,74.65,85.91,120608800,WY,Real Estate
2007-01-31,71.01,76.55,70.71,75.0,39403700,WY,Real Estate
2006-12-29,65.03,75.5,64.12,70.65,45918900,WY,Real Estate
2006-11-30,63.9,65.15,62.0,64.68,24208500,WY,Real Estate
2006-10-31,61.33,65.61,60.25,63.59,32120200,WY,Real Estate
2006-09-29,62.24,63.52,58.57,61.53,34579000,WY,Real Estate
2006-08-31,58.41,62.5,55.28,62.0,39701300,WY,Real Estate
2006-07-31,62.25,62.74,54.25,58.66,36739800,WY,Real Estate
2006-06-30,63.8,65.2,56.63,62.25,44780100,WY,Real Estate
2006-05-31,70.27,71.39,61.57,63.96,39756400,WY,Real Estate
2006-04-28,72.65,75.5,69.73,70.47,24623400,WY,Real Estate
2006-03-31,68.27,74.5,67.44,72.43,30918000,WY,Real Estate
2006-02-28,69.0,70.78,66.65,68.29,29088500,WY,Real Estate
2006-01-31,66.59,70.44,65.85,69.26,26573500,WY,Real Estate
2005-12-30,66.31,67.61,65.506,66.34,19284100,WY,Real Estate
2005-11-30,63.14,66.82,60.62,66.31,24139100,WY,Real Estate
2005-10-31,68.45,68.47,60.72,63.34,30007700,WY,Real Estate
2005-09-30,65.27,68.85,65.03,68.75,28049000,WY,Real Estate
2005-08-31,69.38,69.38,63.2,65.02,21579100,WY,Real Estate
2005-07-29,63.65,69.96,62.77,68.98,25028100,WY,Real Estate
2005-06-30,64.05,68.54,63.62,63.65,25191400,WY,Real Estate
2005-05-31,68.61,69.14,61.77,64.15,30576000,WY,Real Estate
2005-04-29,68.85,71.85,61.99,68.61,59240400,WY,Real Estate
2005-03-31,67.18,69.85,66.39,68.5,32421100,WY,Real Estate
2005-02-28,62.4,68.0,61.8,66.93,25953600,WY,Real Estate
2005-01-31,67.3,67.95,61.8,62.4,25808600,WY,Real Estate
2004-12-31,66.25,68.59,65.75,67.22,18926900,WY,Real Estate
2004-11-30,62.64,67.16,61.83,66.0,19474800,WY,Real Estate
2004-10-29,66.55,67.09,59.59,62.64,25178600,WY,Real Estate
2004-09-30,62.58,66.5,62.5,66.48,18090400,WY,Real Estate
2004-08-31,61.85,63.5,59.93,62.51,17303900,WY,Real Estate
2004-07-30,62.88,63.44,57.9,62.0,18809700,WY,Real Estate
2004-06-30,60.29,63.31,59.12,63.12,18889600,WY,Real Estate
2004-05-28,59.3,60.85,55.06,60.48,35441600,WY,Real Estate
2004-04-30,65.52,68.05,58.51,59.2,37683900,WY,Real Estate
2004-03-31,65.05,67.37,61.64,65.5,21539500,WY,Real Estate
2004-02-27,61.5,66.78,59.91,65.25,15613200,WY,Real Estate
2004-01-30,64.2,66.97,59.75,61.46,23747600,WY,Real Estate
2003-12-31,57.15,64.7,57.15,64.0,17919600,WY,Real Estate
2003-11-28,60.23,60.44,55.34,57.0,18502800,WY,Real Estate
2003-10-31,58.45,62.25,57.5,60.23,21940000,WY,Real Estate
2003-09-30,59.5,62.59,57.51,58.45,21843400,WY,Real Estate
2003-08-29,56.3,59.56,53.72,59.5,15560700,WY,Real Estate
2003-07-31,54.0,57.41,52.0,56.29,24049700,WY,Real Estate
2003-06-30,51.0,54.0,49.45,54.0,29435800,WY,Real Estate
2003-05-30,49.6,51.24,47.74,50.38,25586700,WY,Real Estate
2003-04-30,47.83,53.05,47.14,49.59,31647700,WY,Real Estate
2003-03-31,50.05,52.19,45.4,47.83,30191700,WY,Real Estate
2003-02-28,48.62,51.49,48.47,49.85,24152400,WY,Real Estate
2003-01-31,49.35,53.9,47.07,48.05,23061200,WY,Real Estate
2002-12-31,52.62,52.8,46.4,49.21,19708400,WY,Real Estate
2002-11-29,45.35,52.73,42.77,52.6,17154400,WY,Real Estate
2002-10-31,43.95,48.35,37.35,45.3,29485900,WY,Real Estate
2002-09-30,54.35,54.35,41.2,43.77,33204000,WY,Real Estate
2002-08-30,58.75,59.14,52.46,54.51,24016200,WY,Real Estate
2002-07-31,63.85,64.14,50.7,58.75,27249600,WY,Real Estate
2002-06-28,65.5,65.75,61.34,63.85,22052500,WY,Real Estate
2002-05-31,59.4,68.09,58.7,65.5,25939500,WY,Real Estate
2002-04-30,62.86,63.3,57.56,59.61,20273300,WY,Real Estate
2002-03-28,61.82,66.67,60.1,62.86,22753900,WY,Real Estate
2002-02-28,58.8,62.7,55.25,61.82,23928600,WY,Real Estate
2002-01-31,54.5,59.94,50.85,58.32,21223200,WY,Real Estate
2001-12-31,52.85,56.67,51.8,54.08,15259400,WY,Real Estate
2001-11-30,49.91,54.7,49.15,52.85,12491300,WY,Real Estate
2001-10-31,48.0,52.79,46.8,49.91,14907800,WY,Real Estate
2001-09-28,56.76,58.6,42.77,48.71,18198200,WY,Real Estate
2001-08-31,59.73,60.5,56.1,56.75,15737800,WY,Real Estate
2001-07-31,54.97,60.29,54.2,59.73,19888100,WY,Real Estate
2001-06-29,57.27,59.65,52.61,54.97,17685200,WY,Real Estate
2001-05-31,56.54,63.5,54.61,57.21,25113300,WY,Real Estate
2001-04-30,50.85,57.0,48.0,56.53,22394800,WY,Real Estate
2001-03-30,53.74,58.43,47.02,50.79,26666100,WY,Real Estate
2001-02-28,52.5,54.28,49.76,53.74,16698800,WY,Real Estate
2001-01-31,50.5,54.0,46.38,52.5,20001500,WY,Real Estate
2000-12-29,43.62,52.38,43.62,50.75,21258000,WY,Real Estate
2000-11-30,46.56,48.0,40.5,43.75,21200000,WY,Real Estate
2000-10-31,38.5,47.69,36.06,46.94,26920700,WY,Real Estate
2000-09-29,45.56,47.56,37.25,40.56,24778700,WY,Real Estate
2000-08-31,45.38,51.69,44.75,46.33,14660100,WY,Real Estate
