timestamp,open,high,low,close,volume,Ticker,Sector
2020-07-02,46.6053,46.72,45.48,45.63,36867093,CSCO,Information Technology
2020-06-30,47.15,48.29,43.64,46.64,571357284,CSCO,Information Technology
2020-05-29,41.72,47.82,40.49,47.82,491494698,CSCO,Information Technology
2020-04-30,38.17,43.625,37.47,42.38,488984888,CSCO,Information Technology
2020-03-31,40.26,41.9,32.4001,39.31,991866943,CSCO,Information Technology
2020-02-28,46.4,50.28,38.35,39.93,560766081,CSCO,Information Technology
2020-01-31,48.06,49.54,45.84,45.97,378786728,CSCO,Information Technology
2019-12-31,45.25,48.37,43.4,47.96,425388995,CSCO,Information Technology
2019-11-29,46.85,48.98,44.44,45.31,439345763,CSCO,Information Technology
2019-10-31,49.65,49.87,45.55,47.51,408352290,CSCO,Information Technology
2019-09-30,46.63,50.3,46.2,49.41,375775312,CSCO,Information Technology
2019-08-30,55.84,56.89,46.0,46.81,512206384,CSCO,Information Technology
2019-07-31,55.26,58.26,54.225,55.4,325949975,CSCO,Information Technology
2019-06-28,52.05,58.15,51.485,54.73,535912766,CSCO,Information Technology
2019-05-31,56.0,56.83,51.06,52.03,514801530,CSCO,Information Technology
2019-04-30,54.475,57.525,54.39,55.95,349640455,CSCO,Information Technology
2019-03-29,52.0,54.23,50.51,53.99,432724794,CSCO,Information Technology
2019-02-28,47.37,51.96,46.3,51.77,426421820,CSCO,Information Technology
2019-01-31,42.28,47.38,40.96,47.29,442761320,CSCO,Information Technology
2018-12-31,48.32,49.1388,40.25,43.33,606736218,CSCO,Information Technology
2018-11-30,45.67,48.44,44.08,47.87,526860347,CSCO,Information Technology
2018-10-31,49.0,49.47,42.94,45.75,549747313,CSCO,Information Technology
2018-09-28,47.84,49.06,46.435,48.65,365543875,CSCO,Information Technology
2018-08-31,41.99,47.83,41.2,47.77,441384346,CSCO,Information Technology
2018-07-31,42.56,43.8252,40.94,42.29,450520168,CSCO,Information Technology
2018-06-29,42.91,44.81,41.805,43.03,463650452,CSCO,Information Technology
2018-05-31,43.91,46.37,42.52,42.71,500681320,CSCO,Information Technology
2018-04-30,42.52,45.34,40.19,44.29,491552127,CSCO,Information Technology
2018-03-29,44.68,46.16,41.58,42.89,583373359,CSCO,Information Technology
2018-02-28,41.09,45.89,37.35,44.78,663601726,CSCO,Information Technology
2018-01-31,38.67,42.98,38.43,41.54,484156456,CSCO,Information Technology
2017-12-29,37.09,38.995,36.73,38.3,353962078,CSCO,Information Technology
2017-11-30,34.29,38.025,33.67,37.3,464193660,CSCO,Information Technology
2017-10-31,33.61,34.73,33.17,34.15,329394941,CSCO,Information Technology
2017-09-29,32.22,34.1,31.455,33.63,395200611,CSCO,Information Technology
2017-08-31,31.59,32.4652,30.36,32.21,493635351,CSCO,Information Technology
2017-07-31,31.09,32.25,30.67,31.45,336949383,CSCO,Information Technology
2017-06-30,31.52,32.5,31.085,31.3,464480831,CSCO,Information Technology
2017-05-31,34.11,34.6,30.37,31.53,447891458,CSCO,Information Technology
2017-04-28,33.7,34.11,32.42,34.07,319380881,CSCO,Information Technology
