timestamp,open,high,low,close,volume,Ticker,Sector
2020-07-02,93.52,97.185,92.885,95.56,5044798,PLD,Real Estate
2020-06-30,91.96,98.31,87.93,93.33,82983404,PLD,Real Estate
2020-05-29,87.34,93.34,80.12,91.5,60574561,PLD,Real Estate
2020-04-30,76.45,94.18,69.0,89.23,89171320,PLD,Real Estate
2020-03-31,84.7,94.47,59.82,80.37,141827952,PLD,Real Estate
2020-02-28,93.5,99.787,80.94,84.28,105761653,PLD,Real Estate
2020-01-31,89.67,96.96,87.55,92.88,59977243,PLD,Real Estate
2019-12-31,91.47,92.25,86.7,89.14,52830894,PLD,Real Estate
2019-11-29,88.18,92.8,85.0804,91.55,57282339,PLD,Real Estate
2019-10-31,85.25,92.49,83.23,87.76,66124345,PLD,Real Estate
2019-09-30,83.15,86.94,81.865,85.22,43866840,PLD,Real Estate
2019-08-30,80.52,84.22,77.5,83.62,46233507,PLD,Real Estate
2019-07-31,80.91,83.99,78.84,80.61,47534681,PLD,Real Estate
2019-06-28,74.41,82.82,73.67,80.1,45839062,PLD,Real Estate
2019-05-31,76.67,78.56,72.5,73.67,46692377,PLD,Real Estate
2019-04-30,72.01,76.82,71.26,76.67,46182358,PLD,Real Estate
2019-03-29,70.06,72.82,68.96,71.95,50264884,PLD,Real Estate
2019-02-28,69.44,71.92,68.17,70.06,48355068,PLD,Real Estate
2019-01-31,58.04,69.45,56.4,69.16,59350820,PLD,Real Estate
2018-12-31,67.44,68.95,55.21,58.72,60815435,PLD,Real Estate
2018-11-30,64.61,68.13,63.55,67.34,45396046,PLD,Real Estate
2018-10-31,67.69,67.99,61.92,64.47,70561366,PLD,Real Estate
2018-09-28,67.11,67.865,65.66,67.79,53234661,PLD,Real Estate
2018-08-31,65.24,68.2,63.91,67.18,99975716,PLD,Real Estate
2018-07-31,65.59,66.43,61.88,65.62,67980226,PLD,Real Estate
2018-06-29,64.64,66.5,63.395,65.69,65311578,PLD,Real Estate
2018-05-31,65.14,65.75,62.74,64.35,64671993,PLD,Real Estate
2018-04-30,63.17,66.995,60.82,64.91,52435538,PLD,Real Estate
2018-03-29,60.51,64.02,59.25,62.99,44077927,PLD,Real Estate
2018-02-28,65.01,65.19,58.28,60.68,63135245,PLD,Real Estate
2018-01-31,64.59,65.17,61.09,65.11,53271130,PLD,Real Estate
2017-12-29,66.4,67.05,62.99,64.51,38576075,PLD,Real Estate
2017-11-30,64.6,67.53,64.32,66.23,37034173,PLD,Real Estate
2017-10-31,63.68,65.63,63.15,64.58,42218244,PLD,Real Estate
2017-09-29,63.43,65.49,62.11,63.46,43643959,PLD,Real Estate
2017-08-31,61.23,63.58,59.355,63.36,40154361,PLD,Real Estate
2017-07-31,58.92,61.81,56.59,60.81,44921086,PLD,Real Estate
2017-06-30,55.51,59.49,55.21,58.64,66484917,PLD,Real Estate
2017-05-31,54.55,56.15,53.15,55.54,47491246,PLD,Real Estate
2017-04-28,51.79,55.93,51.66,54.41,56099783,PLD,Real Estate
2017-03-31,51.1,51.94,48.8,51.88,64151249,PLD,Real Estate
2017-02-28,48.84,51.66,48.33,51.05,52031629,PLD,Real Estate
2017-01-31,53.27,54.25,48.62,48.85,57589557,PLD,Real Estate
2016-12-30,50.69,53.51,49.58,52.79,49335660,PLD,Real Estate
2016-11-30,51.96,52.01,45.93,50.9,78372641,PLD,Real Estate
2016-10-31,53.33,53.36,49.62,52.16,48279093,PLD,Real Estate
2016-09-30,53.14,54.79,50.473,53.54,54414805,PLD,Real Estate
2016-08-31,54.61,54.87,51.27,53.11,52889426,PLD,Real Estate
2016-07-29,48.86,54.57,48.46,54.49,63561144,PLD,Real Estate
2016-06-30,47.41,50.74,46.76,49.04,84818791,PLD,Real Estate
2016-05-31,45.47,48.19,44.77,47.53,51386625,PLD,Real Estate
2016-04-29,43.98,46.09,43.45,45.41,65672414,PLD,Real Estate
2016-03-31,38.88,44.26,38.67,44.18,61406323,PLD,Real Estate
2016-02-29,39.18,39.7901,35.25,38.46,75329470,PLD,Real Estate
2016-01-29,42.36,42.935,36.68,39.47,73120607,PLD,Real Estate
2015-12-31,42.91,43.69,40.47,42.92,63295975,PLD,Real Estate
2015-11-30,42.73,43.68,40.58,42.75,50431408,PLD,Real Estate
2015-10-30,39.11,43.685,38.66,42.73,57283532,PLD,Real Estate
2015-09-30,37.22,39.2,36.26,38.9,63882923,PLD,Real Estate
2015-08-31,40.66,42.49,36.42,38.0,67446538,PLD,Real Estate
2015-07-31,37.29,40.99,37.05,40.61,59303534,PLD,Real Estate
2015-06-30,39.47,40.24,37.03,37.1,68994441,PLD,Real Estate
2015-05-29,40.4,41.44,39.34,39.59,59338960,PLD,Real Estate
2015-04-30,43.56,44.48,39.9846,40.2,69507305,PLD,Real Estate
2015-03-31,42.71,44.96,41.15,43.56,77079341,PLD,Real Estate
2015-02-27,45.38,45.81,42.32,42.71,61089484,PLD,Real Estate
2015-01-30,43.31,47.56,43.06,45.14,69063551,PLD,Real Estate
2014-12-31,42.19,44.05,40.9,43.03,59469926,PLD,Real Estate
2014-11-28,41.72,42.62,40.63,42.28,47093745,PLD,Real Estate
2014-10-31,37.68,41.71,37.12,41.65,66670566,PLD,Real Estate
2014-09-30,41.0,41.66,37.28,37.7,54706913,PLD,Real Estate
2014-08-29,40.75,41.52,39.59,40.94,33102798,PLD,Real Estate
2014-07-31,41.26,42.38,40.39,40.81,42807800,PLD,Real Estate
2014-06-30,41.58,42.66,40.56,41.09,42310800,PLD,Real Estate
2014-05-30,40.63,41.79,40.36,41.51,45234000,PLD,Real Estate
2014-04-30,40.9,41.62,39.72,40.63,56006800,PLD,Real Estate
2014-03-31,40.92,42.1,39.59,40.83,42368600,PLD,Real Estate
2014-02-28,38.82,41.39,38.005,41.19,45840200,PLD,Real Estate
2014-01-31,36.99,39.16,36.33,38.76,53599800,PLD,Real Estate
2013-12-31,37.92,38.08,35.71,36.95,50158800,PLD,Real Estate
2013-11-29,40.11,40.89,37.91,37.93,37049200,PLD,Real Estate
2013-10-31,37.78,40.99,37.31,39.95,57958800,PLD,Real Estate
2013-09-30,35.63,39.74,34.81,37.62,50293100,PLD,Real Estate
2013-08-30,38.59,38.73,34.6,35.24,44875000,PLD,Real Estate
2013-07-31,38.29,40.58,36.78,38.36,52598400,PLD,Real Estate
2013-06-28,40.26,41.0,35.085,37.72,86158600,PLD,Real Estate
2013-05-31,41.98,45.52,40.26,40.3,67012100,PLD,Real Estate
2013-04-30,39.88,43.21,38.85,41.95,91106400,PLD,Real Estate
2013-03-28,38.76,40.18,37.99,39.98,55805100,PLD,Real Estate
2013-02-28,40.21,41.01,38.13,38.94,51100600,PLD,Real Estate
2013-01-31,37.24,41.0199,37.04,39.9,62394600,PLD,Real Estate
2012-12-31,34.14,36.8,33.55,36.49,53039700,PLD,Real Estate
2012-11-30,34.28,34.72,32.31,33.94,52201500,PLD,Real Estate
2012-10-31,35.09,36.46,33.71,34.29,51936300,PLD,Real Estate
2012-09-28,34.2,37.58,33.78,35.03,59405100,PLD,Real Estate
2012-08-31,32.48,34.33,31.95,34.17,50604100,PLD,Real Estate
2012-07-31,33.36,33.625,31.03,32.33,47253100,PLD,Real Estate
2012-06-29,31.11,33.26,30.03,33.23,79846900,PLD,Real Estate
2012-05-31,35.0,36.62,30.8,31.98,68701100,PLD,Real Estate
2012-04-30,35.95,36.41,33.1,35.76,55215600,PLD,Real Estate
2012-03-30,33.66,36.03,33.41,36.02,61973700,PLD,Real Estate
2012-02-29,32.02,34.73,31.99,33.66,57233500,PLD,Real Estate
2012-01-31,29.43,32.98,28.16,31.71,72334600,PLD,Real Estate
2011-12-30,27.72,29.245,26.65,28.59,55972800,PLD,Real Estate
2011-11-30,28.59,29.955,24.91,27.82,74142900,PLD,Real Estate
2011-10-31,23.98,30.56,21.74,29.76,95953400,PLD,Real Estate
2011-09-30,27.14,28.61,24.24,24.25,99718000,PLD,Real Estate
2011-08-31,35.94,36.21,23.94,27.23,133500400,PLD,Real Estate
2011-07-29,35.75,37.46,34.03,35.63,70595300,PLD,Real Estate
2011-06-30,36.82,37.07,31.76,35.84,170697400,PLD,Real Estate
2011-05-31,36.71,37.44,34.35,36.99,38543400,PLD,Real Estate
2011-04-29,36.21,37.06,34.52,36.4,29883400,PLD,Real Estate
2011-03-31,36.37,36.47,32.71,35.97,35114300,PLD,Real Estate
2011-02-28,33.6,36.38,32.73,36.38,33839200,PLD,Real Estate
2011-01-31,31.97,36.04,31.75,33.55,43107700,PLD,Real Estate
2010-12-31,29.67,32.18,29.32,31.71,30744300,PLD,Real Estate
2010-11-30,28.58,30.73,27.6,29.19,33570900,PLD,Real Estate
2010-10-29,26.44,28.35,26.14,28.1925,41065400,PLD,Real Estate
2010-09-30,24.27,26.9687,23.9,26.47,30526200,PLD,Real Estate
2010-08-31,25.42,26.18,22.97,23.79,33241600,PLD,Real Estate
2010-07-30,23.6,25.46,22.05,24.96,51313300,PLD,Real Estate
2010-06-30,25.74,27.78,23.49,23.71,45153300,PLD,Real Estate
2010-05-28,28.13,29.0,23.135,25.93,52417400,PLD,Real Estate
2010-04-30,27.48,29.17,26.51,27.86,58414400,PLD,Real Estate
2010-03-31,24.46,29.6,24.3,27.24,33093800,PLD,Real Estate
2010-02-26,24.37,25.02,21.8,24.34,31561200,PLD,Real Estate
2010-01-29,25.76,26.13,23.14,24.0,24565300,PLD,Real Estate
2009-12-31,23.7,27.43,23.38,25.55,34600400,PLD,Real Estate
2009-11-30,22.25,25.72,21.16,23.55,38016300,PLD,Real Estate
2009-10-30,22.66,24.26,20.71,21.98,57057000,PLD,Real Estate
2009-09-30,22.63,25.96,20.2,23.15,49420500,PLD,Real Estate
2009-08-31,20.0,24.28,19.85,22.83,53289800,PLD,Real Estate
2009-07-31,19.74,19.9,15.91,19.81,56292900,PLD,Real Estate
2009-06-30,18.21,20.75,16.88,18.81,57568900,PLD,Real Estate
2009-05-29,19.09,20.0,15.93,17.85,82448600,PLD,Real Estate
2009-04-30,14.22,19.91,13.81,19.09,111616100,PLD,Real Estate
2009-03-31,11.36,15.09,9.12,14.4,141624900,PLD,Real Estate
2009-02-27,16.15,18.19,11.53,11.91,64474000,PLD,Real Estate
2009-01-30,24.0,26.03,15.5,16.12,62361800,PLD,Real Estate
2008-12-31,16.59,23.7,12.91,23.42,75764100,PLD,Real Estate
2008-11-28,23.92,26.41,8.73,17.22,69044200,PLD,Real Estate
2008-10-31,44.18,44.18,15.07,24.03,57040700,PLD,Real Estate
2008-09-30,46.29,57.13,40.27,45.3,40437700,PLD,Real Estate
2008-08-29,48.87,51.5,42.85,45.39,26486200,PLD,Real Estate
2008-07-31,49.67,54.07,44.77,48.96,34988500,PLD,Real Estate
2008-06-30,58.82,59.05,49.91,50.38,19512800,PLD,Real Estate
2008-05-30,57.6,60.17,56.21,58.94,15526000,PLD,Real Estate
2008-04-30,55.03,59.76,52.79,57.75,21293200,PLD,Real Estate
2008-03-31,49.68,56.98,45.75,54.42,24347400,PLD,Real Estate
2008-02-29,50.58,52.79,47.73,50.18,22987600,PLD,Real Estate
2008-01-31,57.15,57.92,47.07,50.57,31295000,PLD,Real Estate
2007-12-31,60.56,64.32,54.28,57.56,14466600,PLD,Real Estate
2007-11-30,64.59,64.85,55.57,61.16,24977200,PLD,Real Estate
2007-10-31,59.97,66.86,59.77,65.35,18011600,PLD,Real Estate
2007-09-28,54.89,60.0,53.12,59.81,13426500,PLD,Real Estate
2007-08-31,52.6,55.55,48.1,54.98,26092200,PLD,Real Estate
2007-07-31,55.2,57.21,52.128,53.28,20184500,PLD,Real Estate
2007-06-29,57.92,59.78,51.53,53.22,15624000,PLD,Real Estate
2007-05-31,60.7575,61.71,54.38,57.85,14795300,PLD,Real Estate
2007-04-30,58.79,62.83,58.67,60.91,13907400,PLD,Real Estate
2007-03-30,57.77,60.87,56.21,58.79,22525100,PLD,Real Estate
2007-02-28,60.9,65.38,58.62,58.8,12752900,PLD,Real Estate
2007-01-31,58.8,60.98,56.02,60.85,11325000,PLD,Real Estate
2006-12-29,61.3,63.02,57.08,58.61,7500400,PLD,Real Estate
2006-11-30,58.6,62.23,56.99,61.27,9399400,PLD,Real Estate
2006-10-31,55.03,58.63,54.49,58.41,11022700,PLD,Real Estate
2006-09-29,55.97,58.65,55.0,55.11,7336500,PLD,Real Estate
2006-08-31,52.65,56.03,52.0,55.83,6611600,PLD,Real Estate
2006-07-31,50.85,53.05,50.05,52.43,8697700,PLD,Real Estate
2006-06-30,49.57,51.68,47.72,50.55,8307800,PLD,Real Estate
2006-05-31,50.25,51.92,46.26,49.43,11417800,PLD,Real Estate
2006-04-28,54.25,54.25,49.5,49.99,8732500,PLD,Real Estate
2006-03-31,53.75,56.53,51.92,54.27,10230100,PLD,Real Estate
2006-02-28,51.9,54.09,49.93,53.65,9229600,PLD,Real Estate
2006-01-31,49.4,52.24,48.89,52.2,9239100,PLD,Real Estate
2005-12-30,46.9,50.25,46.9,49.17,12026600,PLD,Real Estate
2005-11-30,44.05,46.92,42.45,46.76,7014300,PLD,Real Estate
2005-10-31,44.46,44.93,40.92,44.18,8098900,PLD,Real Estate
2005-09-30,44.43,45.75,42.79,44.9,6226400,PLD,Real Estate
2005-08-31,45.99,46.25,41.85,44.33,7855300,PLD,Real Estate
2005-07-29,43.19,46.46,42.8,45.99,8510500,PLD,Real Estate
2005-06-30,40.32,44.0,40.25,43.43,7359300,PLD,Real Estate
2005-05-31,38.99,41.3,38.54,40.31,5473400,PLD,Real Estate
2005-04-29,37.8,39.16,36.738,38.99,6079800,PLD,Real Estate
2005-03-31,38.82,40.35,36.52,37.8,7003900,PLD,Real Estate
2005-02-28,37.25,39.9,36.75,38.82,7605900,PLD,Real Estate
2005-01-31,41.08,41.45,36.7,37.23,9397200,PLD,Real Estate
2004-12-31,39.95,41.35,39.29,40.39,7053300,PLD,Real Estate
2004-11-30,37.65,40.65,37.27,39.95,5357500,PLD,Real Estate
2004-10-29,36.44,37.95,35.85,37.5,5117100,PLD,Real Estate
2004-09-30,37.43,38.15,35.81,37.02,5481400,PLD,Real Estate
2004-08-31,35.11,37.46,34.34,37.35,8052200,PLD,Real Estate
2004-07-30,34.3,36.75,33.85,35.14,6227600,PLD,Real Estate
2004-06-30,32.95,36.59,32.4,34.63,7470400,PLD,Real Estate
2004-05-28,30.25,33.05,28.15,33.05,6284600,PLD,Real Estate
2004-04-30,36.8,37.3,29.84,30.3,10322200,PLD,Real Estate
2004-03-31,35.52,37.21,35.14,37.17,6330900,PLD,Real Estate
2004-02-27,35.0,36.25,34.62,35.42,5622600,PLD,Real Estate
2004-01-30,33.02,35.53,32.77,34.95,4147700,PLD,Real Estate
2003-12-31,31.7,33.6,31.45,32.88,4071700,PLD,Real Estate
2003-11-28,30.1,32.06,29.97,31.46,4980400,PLD,Real Estate
2003-10-31,30.45,31.68,29.91,29.99,6902000,PLD,Real Estate
2003-09-30,28.97,31.0,28.55,30.81,8160300,PLD,Real Estate
2003-08-29,28.15,28.58,27.31,28.5,5081100,PLD,Real Estate
2003-07-31,27.95,28.7,26.83,28.1,8797900,PLD,Real Estate
2003-06-30,27.7,29.14,27.36,28.17,7529100,PLD,Real Estate
2003-05-30,27.35,28.56,26.38,27.41,6670000,PLD,Real Estate
2003-04-30,28.25,28.8,26.88,27.3,8500500,PLD,Real Estate
2003-03-31,28.0,28.8,27.29,28.25,6873700,PLD,Real Estate
2003-02-28,27.6,28.15,26.85,28.0,4816500,PLD,Real Estate
2003-01-31,27.45,28.05,25.9,27.65,16243500,PLD,Real Estate
2002-12-31,27.66,28.45,26.84,27.36,5350600,PLD,Real Estate
2002-11-29,26.8,28.2,26.35,27.65,7299100,PLD,Real Estate
2002-10-31,28.9,28.95,24.7,26.8,10107500,PLD,Real Estate
2002-09-30,29.66,29.74,28.09,28.9,4579700,PLD,Real Estate
2002-08-30,29.2,29.96,28.65,29.75,4526200,PLD,Real Estate
2002-07-31,31.0,31.0,25.53,29.55,10010500,PLD,Real Estate
2002-06-28,29.25,31.1,29.0,31.0,5537000,PLD,Real Estate
2002-05-31,28.04,29.5,27.65,29.15,5527900,PLD,Real Estate
2002-04-30,27.55,29.4,27.29,28.04,5267600,PLD,Real Estate
2002-03-28,26.2,27.65,26.1,27.5,4049200,PLD,Real Estate
2002-02-28,25.7,26.45,25.35,26.05,3866700,PLD,Real Estate
2002-01-31,26.0,26.43,25.0,25.61,2764200,PLD,Real Estate
2001-12-31,25.5,26.39,25.2,26.0,5004200,PLD,Real Estate
2001-11-30,24.35,25.73,24.11,25.5,3686100,PLD,Real Estate
2001-10-31,24.75,24.97,23.08,24.31,6515600,PLD,Real Estate
2001-09-28,25.38,25.7,23.15,24.5,5227700,PLD,Real Estate
2001-08-31,25.0,26.69,25.0,25.63,4697400,PLD,Real Estate
2001-07-31,25.11,25.97,24.75,25.0,3337600,PLD,Real Estate
2001-06-29,24.7,25.8,24.4,25.76,3914900,PLD,Real Estate
2001-05-31,24.95,25.15,23.9,24.7,3030400,PLD,Real Estate
2001-04-30,24.25,25.05,22.75,24.9,4139200,PLD,Real Estate
2001-03-30,24.6,25.15,23.16,24.6,3600200,PLD,Real Estate
2001-02-28,24.6,24.71,23.55,24.71,2728300,PLD,Real Estate
2001-01-31,25.69,25.88,23.75,24.65,4706700,PLD,Real Estate
2000-12-29,23.75,26.06,23.31,25.81,4812400,PLD,Real Estate
2000-11-30,23.5,23.81,22.5,23.81,4513600,PLD,Real Estate
2000-10-31,24.13,24.38,22.81,23.5,2644900,PLD,Real Estate
2000-09-29,24.25,25.0,24.06,24.56,2942600,PLD,Real Estate
2000-08-31,23.94,24.44,23.75,24.19,4587600,PLD,Real Estate
