timestamp,open,high,low,close,volume
2020-07-02,48.4100,49.0800,47.2450,47.7900,18193240
2020-06-30,44.5200,51.8500,43.9500,48.3000,296550339
2020-05-29,38.3500,47.3200,35.5300,44.2000,252483991
2020-04-30,31.6800,41.8500,31.1600,39.4300,346304903
2020-03-31,45.1100,46.9200,27.2000,34.0000,581088494
2020-02-28,52.6400,56.6550,43.6900,45.0300,311521112
2020-01-31,51.2000,57.5700,50.4600,52.2600,226779644
2019-12-31,49.5800,51.4400,47.4400,51.1200,176089830
2019-11-29,46.5200,49.9800,46.4600,49.4800,171937706
2019-10-31,42.5100,47.1600,39.3000,46.0500,233693434
2019-09-30,41.0400,45.4500,40.3500,42.6700,187799993
2019-08-30,44.4200,44.7400,38.7600,41.4900,248017113
2019-07-31,44.5900,45.7700,43.0200,44.5600,182752201
2019-06-28,40.7100,44.5650,40.4315,43.8100,185026027
2019-05-31,48.2000,48.6200,40.6000,40.6900,210435080
2019-04-30,42.7800,48.6650,42.7500,48.2500,242780022
2019-03-29,42.3500,44.8900,40.4000,42.2000,250727867
2019-02-28,42.3000,42.8600,40.1150,41.9800,210779050
2019-01-31,39.0200,45.1069,38.7600,42.3000,314951529
2018-12-31,45.0700,46.1400,36.7400,39.6500,307652171
2018-11-30,45.8200,46.9500,42.5400,44.3900,223856242
2018-10-31,46.9200,47.9300,42.8800,45.6600,313773851
2018-09-28,48.8600,50.3700,46.4000,46.5700,172175759
2018-08-31,50.9400,51.1800,47.0200,48.8300,188264616
2018-07-31,46.9600,51.5250,46.2800,50.5600,187438410
2018-06-29,50.9300,52.7200,47.1099,47.4000,213615075
2018-05-31,51.3900,55.6400,49.5100,50.1400,196362844
2018-04-30,53.8300,55.3900,51.5800,51.6200,223003739
2018-03-29,55.8900,59.3800,51.9700,53.9600,202147475
2018-02-28,56.5000,57.8200,50.0200,56.0200,192873258
2018-01-31,52.7600,58.0500,51.9200,56.5500,195348647
2017-12-29,51.8800,54.2500,50.7200,52.4700,150458472
2017-11-30,50.2200,52.5800,47.4200,51.6100,141059521
2017-10-31,48.1100,51.5200,47.7000,50.0000,176731891
2017-09-29,45.5900,48.4900,43.8400,48.1700,155501483
2017-08-31,47.2500,48.8983,44.3421,45.5000,174434927
2017-07-31,45.0000,48.0400,44.3200,46.9000,174885171
2017-06-30,41.9800,45.9800,41.7500,44.5600,210222790
2017-05-31,43.7600,44.0600,40.4300,41.7400,185847182
2017-04-28,42.8100,44.8600,40.5000,43.3700,220855647
2017-03-31,46.9500,47.3300,40.0600,42.8400,277879586
2017-02-28,43.3000,46.8200,41.8300,45.6700,209218544
2017-01-31,43.0900,44.6000,41.7700,42.4900,223847617
2016-12-30,41.7600,44.0400,41.1400,42.2500,239331697
2016-11-30,33.6800,41.6400,32.5600,41.3600,303742149
2016-10-31,32.0200,34.0300,30.9600,33.5700,225582587
2016-09-30,32.1400,32.4400,30.6200,32.0600,243215895
2016-08-31,28.8400,32.3100,27.7900,32.0600,258706669
2016-07-29,25.7700,29.3700,24.5700,28.7300,298000862
2016-06-30,27.1100,27.5700,23.1100,25.9800,359945802
2016-05-31,27.1000,28.2900,25.8500,27.3700,271739587
2016-04-29,24.8900,27.8800,23.5100,27.0600,338448199
2016-03-31,25.0900,26.6100,24.1200,25.0100,354416847
2016-02-29,25.7800,25.9300,21.1550,24.7000,379260666
2016-01-29,30.7000,31.7000,24.6700,25.8800,377959241
2015-12-31,34.6000,35.5800,31.1900,31.8100,251478136
2015-11-30,33.1000,35.7400,33.0200,34.3000,199501474
2015-10-30,31.4200,34.0800,30.1500,32.9700,334487614
2015-09-30,33.4200,35.0500,30.4700,31.5000,263296468
2015-08-31,38.9600,39.3500,30.4000,34.4500,261203276
2015-07-31,39.4600,41.0400,37.6500,38.8400,199018532
2015-06-30,38.4200,40.2600,38.1600,38.7900,166465405
2015-05-29,37.5000,38.8500,36.7600,38.2000,166220989
2015-04-30,35.7200,37.7000,35.3600,37.3100,192051874
2015-03-31,35.6400,37.2198,34.7750,35.6900,223705240
2015-02-27,33.9600,37.2000,33.7200,35.7900,183364105
2015-01-30,39.0500,39.1500,33.7300,33.8100,265941208
2014-12-31,35.0200,39.1900,34.5600,38.8000,201393117
2014-11-28,35.0500,36.1300,34.4300,35.1800,140824685
2014-10-31,34.3700,35.4000,31.3500,34.9500,267759468
2014-09-30,34.4200,36.4400,33.8200,34.5700,217966780
2014-08-29,32.1800,34.5700,31.1224,34.3100,147985300
2014-07-31,32.4100,33.6000,31.2000,32.3400,176508596
2014-06-30,30.8600,32.8200,30.4001,32.3300,184224800
2014-05-30,30.9100,31.4400,29.0200,30.8600,222266200
2014-04-30,31.3700,31.5900,28.3100,30.9300,279056100
2014-03-31,30.2400,33.2500,29.9300,31.1700,257790800
2014-02-28,29.5100,30.9400,28.7800,30.8000,258909600
2014-01-31,31.3300,33.5200,29.2800,29.5100,304437100
2013-12-31,31.5200,31.8500,30.0400,31.3600,219393800
2013-11-29,28.8900,31.8000,28.6900,31.3000,223654500
2013-10-31,26.9500,29.9700,26.4200,28.7300,290013033
2013-09-30,26.2200,29.4950,25.9500,26.9500,288068100
2013-08-30,27.5700,28.0200,25.2500,25.7600,225055100
2013-07-31,24.6400,27.9800,23.8300,27.2100,365586700
2013-06-28,26.0600,27.1700,23.9148,24.4300,436196100
2013-05-31,22.1100,26.4177,21.5400,25.9000,366420400
2013-04-30,21.9900,22.6300,20.1600,22.1500,469632500
2013-03-28,22.3900,23.6600,21.7800,21.9800,374171500
2013-02-28,23.0400,24.4700,21.7800,22.5500,378248600
2013-01-31,20.1601,23.0300,19.3200,22.8500,553471400
2012-12-31,17.0100,19.4500,16.3500,19.1200,345139100
2012-11-30,17.4100,18.2400,15.9500,16.8700,383097100
2012-10-31,16.9400,18.5700,16.7300,17.3800,441619400
2012-09-28,15.2900,18.5000,15.1300,16.7400,510560900
2012-08-31,13.7300,15.3400,12.9800,15.0000,388590100
2012-07-31,14.6100,15.2100,12.2900,13.6600,515490500
2012-06-29,12.9700,14.6100,12.2600,14.5900,602625100
2012-05-31,17.2300,17.6800,12.8100,13.3600,699975400
2012-04-30,19.6400,20.0500,16.6300,17.2800,531176000
2012-03-30,18.7400,21.1900,17.2400,19.6400,602498500
2012-02-29,19.1900,20.7000,18.2000,18.5400,474076600
2012-01-31,15.7600,18.8800,15.4300,18.6500,518774900
2011-12-30,14.5600,17.5000,14.0300,15.1300,646755700
2011-11-30,16.1400,17.7500,12.8600,14.7900,709168300
2011-10-31,13.5400,19.6682,11.5800,17.6400,890744800
2011-09-30,17.5000,17.5500,12.4900,13.5100,620746500
2011-08-31,22.7500,22.8600,15.2100,17.5000,706456800
2011-07-29,23.0800,24.4600,20.1800,22.2500,434624700
2011-06-30,24.0200,24.0500,21.7600,23.0100,374008300
2011-05-31,26.2800,26.4900,23.3300,24.1600,248611200
2011-04-29,27.4000,28.2400,25.3200,26.1500,250474600
2011-03-31,29.6900,29.7800,26.7000,27.3200,247822779
2011-02-28,29.5400,31.0400,28.8650,29.6800,205727800
2011-01-31,27.6300,30.2500,27.4800,29.4000,345080600
2010-12-31,24.8200,27.7700,24.7300,27.2100,248603200
2010-11-30,24.9500,27.3600,24.3700,24.4600,321001100
2010-10-29,24.9300,26.2300,23.9500,24.8700,338001300
2010-09-30,25.0500,27.8000,24.1800,24.6800,298774100
2010-08-31,27.4300,28.0500,24.2400,24.6900,228157600
2010-07-30,23.2100,27.8900,22.4000,26.9900,357025800
2010-06-30,26.7900,27.3900,23.1400,23.2100,368470200
2010-05-28,30.2500,30.6000,24.7600,27.1100,480372700
2010-04-30,29.4600,32.2900,28.6700,30.2200,484398200
2010-03-31,28.3000,30.7900,28.1100,29.2900,387032700
2010-02-26,26.9500,28.4300,26.1500,28.1800,341901000
2010-01-29,30.7000,33.2700,26.6500,26.7800,455657800
2009-12-31,31.7700,31.9700,28.8100,29.6000,266866000
2009-11-30,32.1300,34.5500,29.9900,31.5800,277394600
2009-10-30,30.6700,35.7800,28.7500,32.1200,453506300
2009-09-30,28.8300,33.3299,27.0100,30.8800,457542200
2009-08-31,28.9300,32.0000,28.1000,28.9600,367115200
2009-07-31,28.5800,29.3300,24.8500,28.5000,520044000
2009-06-30,30.6700,31.9880,26.1300,28.5100,620787100
2009-05-29,23.7400,30.3500,23.6900,30.3200,821979100
